Sprite,Name,Type 1,Type 2,Ability 1,Ability 2,Ability 3,HP,Attack,Defense,Special Attack,Special Defense,Speed
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png,Munna,Psychic,None,Forewarn,Synchronize,Telepathy,76,25,45,67,55,24
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png,Musharna,Psychic,None,Forewarn,Synchronize,Telepathy,116,55,85,107,95,29
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png,Pidove,Normal,Flying,Big-pecks,Super-luck,Rivalry,50,55,50,36,30,43
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png,Tranquill,Normal,Flying,Big-pecks,Super-luck,Rivalry,62,77,62,50,42,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png,Unfezant,Normal,Flying,Big-pecks,Super-luck,Rivalry,80,115,80,65,55,93
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png,Blitzle,Electric,None,Lightning-rod,Motor-drive,Sap-sipper,45,60,32,50,32,76
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png,Zebstrika,Electric,None,Lightning-rod,Motor-drive,Sap-sipper,75,100,63,80,63,116
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png,Roggenrola,Rock,None,Sturdy,Weak-armor,Sand-force,55,75,85,25,25,15
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png,Boldore,Rock,None,Sturdy,Weak-armor,Sand-force,70,105,105,50,40,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png,Gigalith,Rock,None,Sturdy,Sand-stream,Sand-force,85,135,130,60,80,25
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png,Woobat,Psychic,Flying,Unaware,Klutz,Simple,65,45,43,55,43,72
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png,Swoobat,Psychic,Flying,Unaware,Klutz,Simple,67,57,55,77,55,114
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png,Drilbur,Ground,None,Sand-rush,Sand-force,Mold-breaker,60,85,40,30,45,68
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png,Excadrill,Ground,Steel,Sand-rush,Sand-force,Mold-breaker,110,135,60,50,65,88
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png,Audino,Normal,None,Healer,Regenerator,Klutz,103,60,86,60,86,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png,Timburr,Fighting,None,Guts,Sheer-force,Iron-fist,75,80,55,25,35,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png,Gurdurr,Fighting,None,Guts,Sheer-force,Iron-fist,85,105,85,40,50,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png,Conkeldurr,Fighting,None,Guts,Sheer-force,Iron-fist,105,140,95,55,65,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png,Tympole,Water,None,Swift-swim,Hydration,Water-absorb,50,50,40,50,40,64
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png,Palpitoad,Water,Ground,Swift-swim,Hydration,Water-absorb,75,65,55,65,55,69
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png,Seismitoad,Water,Ground,Swift-swim,Poison-touch,Water-absorb,105,95,75,85,75,74
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png,Throh,Fighting,None,Guts,Inner-focus,Mold-breaker,120,100,85,30,85,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png,Sawk,Fighting,None,Sturdy,Inner-focus,Mold-breaker,75,125,75,30,75,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png,Sewaddle,Bug,Grass,Swarm,Chlorophyll,Overcoat,45,53,70,40,60,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png,Swadloon,Bug,Grass,Leaf-guard,Chlorophyll,Overcoat,55,63,90,50,80,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png,Leavanny,Bug,Grass,Swarm,Chlorophyll,Overcoat,75,103,80,70,80,92
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png,Venipede,Bug,Poison,Poison-point,Swarm,Speed-boost,30,45,59,30,39,57
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,Whirlipede,Bug,Poison,Poison-point,Swarm,Speed-boost,40,55,99,40,79,47
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,Scolipede,Bug,Poison,Poison-point,Swarm,Speed-boost,60,100,89,55,69,112
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,Cottonee,Grass,Fairy,Prankster,Infiltrator,Chlorophyll,40,27,60,37,50,66
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,Whimsicott,Grass,Fairy,Prankster,Infiltrator,Chlorophyll,60,67,85,77,75,116
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,Petilil,Grass,None,Chlorophyll,Own-tempo,Leaf-guard,45,35,50,70,50,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,Lilligant,Grass,None,Chlorophyll,Own-tempo,Leaf-guard,70,60,75,110,75,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,Basculin-red-striped,Water,None,Reckless,Adaptability,Mold-breaker,70,92,65,80,55,98
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,Sandile,Ground,Dark,Intimidate,Moxie,Anger-point,50,72,35,35,35,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png,Krokorok,Ground,Dark,Intimidate,Moxie,Anger-point,60,82,45,45,45,74
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png,Krookodile,Ground,Dark,Intimidate,Moxie,Anger-point,95,117,80,65,70,92
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png,Darumaka,Fire,None,Hustle,Inner-focus,None,70,90,45,15,45,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png,Darmanitan-standard,Fire,None,Sheer-force,Zen-mode,None,105,140,55,30,55,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png,Maractus,Grass,None,Water-absorb,Chlorophyll,Storm-drain,75,86,67,106,67,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png,Dwebble,Bug,Rock,Sturdy,Shell-armor,Weak-armor,50,65,85,35,35,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png,Crustle,Bug,Rock,Sturdy,Shell-armor,Weak-armor,70,105,125,65,75,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png,Scraggy,Dark,Fighting,Shed-skin,Moxie,Intimidate,50,75,70,35,70,48
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png,Scrafty,Dark,Fighting,Shed-skin,Moxie,Intimidate,65,90,115,45,115,58
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png,Sigilyph,Psychic,Flying,Wonder-skin,Magic-guard,Tinted-lens,72,58,80,103,80,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png,Yamask,Ghost,None,Mummy,None,None,38,30,85,55,65,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png,Cofagrigus,Ghost,None,Mummy,None,None,58,50,145,95,105,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png,Tirtouga,Water,Rock,Solid-rock,Sturdy,Swift-swim,54,78,103,53,45,22
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png,Carracosta,Water,Rock,Solid-rock,Sturdy,Swift-swim,74,108,133,83,65,32
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png,Archen,Rock,Flying,Defeatist,None,None,55,112,45,74,45,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png,Archeops,Rock,Flying,Defeatist,None,None,75,140,65,112,65,110
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,Trubbish,Poison,None,Stench,Sticky-hold,Aftermath,50,50,62,40,62,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,Garbodor,Poison,None,Stench,Weak-armor,Aftermath,80,95,82,60,82,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,Zorua,Dark,None,Illusion,None,None,40,65,40,80,40,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,Zoroark,Dark,None,Illusion,None,None,60,105,60,120,60,105
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,Minccino,Normal,None,Cute-charm,Technician,Skill-link,55,50,40,40,40,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,Cinccino,Normal,None,Cute-charm,Technician,Skill-link,75,95,60,65,60,115
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,Gothita,Psychic,None,Frisk,Competitive,Shadow-tag,45,30,50,55,65,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,Gothorita,Psychic,None,Frisk,Competitive,Shadow-tag,60,45,70,75,85,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,Gothitelle,Psychic,None,Frisk,Competitive,Shadow-tag,70,55,95,95,110,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,Solosis,Psychic,None,Overcoat,Magic-guard,Regenerator,45,30,40,105,50,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,Duosion,Psychic,None,Overcoat,Magic-guard,Regenerator,65,40,50,125,60,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,Reuniclus,Psychic,None,Overcoat,Magic-guard,Regenerator,110,65,75,125,85,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,Ducklett,Water,Flying,Keen-eye,Big-pecks,Hydration,62,44,50,44,50,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,Swanna,Water,Flying,Keen-eye,Big-pecks,Hydration,75,87,63,87,63,98
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,Vanillite,Ice,None,Ice-body,Snow-cloak,Weak-armor,36,50,50,65,60,44
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,Vanillish,Ice,None,Ice-body,Snow-cloak,Weak-armor,51,65,65,80,75,59
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,Vanilluxe,Ice,None,Ice-body,Snow-warning,Weak-armor,71,95,85,110,95,79
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,Deerling,Normal,Grass,Chlorophyll,Sap-sipper,Serene-grace,60,60,50,40,50,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,Sawsbuck,Normal,Grass,Chlorophyll,Sap-sipper,Serene-grace,80,100,70,60,70,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,Emolga,Electric,Flying,Static,Motor-drive,None,55,75,60,75,60,103
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,Karrablast,Bug,None,Swarm,Shed-skin,No-guard,50,75,45,40,45,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,Escavalier,Bug,Steel,Swarm,Shell-armor,Overcoat,70,135,105,60,105,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,Foongus,Grass,Poison,Effect-spore,Regenerator,None,69,55,45,55,55,15
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,Amoonguss,Grass,Poison,Effect-spore,Regenerator,None,114,85,70,85,80,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,Frillish,Water,Ghost,Water-absorb,Cursed-body,Damp,55,40,50,65,85,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,Jellicent,Water,Ghost,Water-absorb,Cursed-body,Damp,100,60,70,85,105,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,Alomomola,Water,None,Healer,Hydration,Regenerator,165,75,80,40,45,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,Joltik,Bug,Electric,Compound-eyes,Unnerve,Swarm,50,47,50,57,50,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,Galvantula,Bug,Electric,Compound-eyes,Unnerve,Swarm,70,77,60,97,60,108
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,Ferroseed,Grass,Steel,Iron-barbs,None,None,44,50,91,24,86,10
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,Ferrothorn,Grass,Steel,Iron-barbs,Anticipation,None,74,94,131,54,116,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,Klink,Steel,None,Plus,Minus,Clear-body,40,55,70,45,60,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,Klang,Steel,None,Plus,Minus,Clear-body,60,80,95,70,85,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,Klinklang,Steel,None,Plus,Minus,Clear-body,60,100,115,70,85,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,Tynamo,Electric,None,Levitate,None,None,35,55,40,45,40,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,Eelektrik,Electric,None,Levitate,None,None,65,85,70,75,70,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,Eelektross,Electric,None,Levitate,None,None,85,115,80,105,80,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,Elgyem,Psychic,None,Telepathy,Synchronize,Analytic,55,55,55,85,55,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,Beheeyem,Psychic,None,Telepathy,Synchronize,Analytic,75,75,75,125,95,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,Litwick,Ghost,Fire,Flash-fire,Flame-body,Infiltrator,50,30,55,65,55,20
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,Lampent,Ghost,Fire,Flash-fire,Flame-body,Infiltrator,60,40,60,95,60,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,Chandelure,Ghost,Fire,Flash-fire,Flame-body,Infiltrator,60,55,90,145,90,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,Axew,Dragon,None,Rivalry,Mold-breaker,Unnerve,46,87,60,30,40,57
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,Fraxure,Dragon,None,Rivalry,Mold-breaker,Unnerve,66,117,70,40,50,67
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,Haxorus,Dragon,None,Rivalry,Mold-breaker,Unnerve,76,147,90,60,70,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,Cubchoo,Ice,None,Snow-cloak,Slush-rush,Rattled,55,70,40,60,40,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,Beartic,Ice,None,Snow-cloak,Slush-rush,Swift-swim,95,130,80,70,80,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,Cryogonal,Ice,None,Levitate,None,None,80,50,50,95,135,105
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,Shelmet,Bug,None,Hydration,Shell-armor,Overcoat,50,40,85,40,65,25
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,Accelgor,Bug,None,Hydration,Sticky-hold,Unburden,80,70,40,100,60,145
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,Stunfisk,Ground,Electric,Static,Limber,Sand-veil,109,66,84,81,99,32
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,Mienfoo,Fighting,None,Inner-focus,Regenerator,Reckless,45,85,50,55,50,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,Mienshao,Fighting,None,Inner-focus,Regenerator,Reckless,65,125,60,95,60,105
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,Druddigon,Dragon,None,Rough-skin,Sheer-force,Mold-breaker,77,120,90,60,90,48
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,Golett,Ground,Ghost,Iron-fist,Klutz,No-guard,59,74,50,35,50,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,Golurk,Ground,Ghost,Iron-fist,Klutz,No-guard,89,124,80,55,80,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,Pawniard,Dark,Steel,Defiant,Inner-focus,Pressure,45,85,70,40,40,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,Bisharp,Dark,Steel,Defiant,Inner-focus,Pressure,65,125,100,60,70,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,Bouffalant,Normal,None,Reckless,Sap-sipper,Soundproof,95,110,95,40,95,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,Rufflet,Normal,Flying,Keen-eye,Sheer-force,Hustle,70,83,50,37,50,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,Braviary,Normal,Flying,Keen-eye,Sheer-force,Defiant,100,123,75,57,75,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,Vullaby,Dark,Flying,Big-pecks,Overcoat,Weak-armor,70,55,75,45,65,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,Mandibuzz,Dark,Flying,Big-pecks,Overcoat,Weak-armor,110,65,105,55,95,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,Heatmor,Fire,None,Gluttony,Flash-fire,White-smoke,85,97,66,105,66,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,Durant,Bug,Steel,Swarm,Hustle,Truant,58,109,112,48,48,109
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,Deino,Dark,Dragon,Hustle,None,None,52,65,50,45,50,38
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,Zweilous,Dark,Dragon,Hustle,None,None,72,85,70,65,70,58
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,Hydreigon,Dark,Dragon,Levitate,None,None,92,105,90,125,90,98
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,Larvesta,Bug,Fire,Flame-body,Swarm,None,55,85,55,50,55,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,Volcarona,Bug,Fire,Flame-body,Swarm,None,85,60,65,135,105,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,Cobalion,Steel,Fighting,Justified,None,None,91,90,129,90,72,108
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,Terrakion,Rock,Fighting,Justified,None,None,91,129,90,72,90,108
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,Virizion,Grass,Fighting,Justified,None,None,91,90,72,90,129,108
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,Tornadus-incarnate,Flying,None,Prankster,Defiant,None,79,115,70,125,80,111
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,Thundurus-incarnate,Electric,Flying,Prankster,Defiant,None,79,115,70,125,80,111
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,Reshiram,Dragon,Fire,Turboblaze,None,None,100,120,100,150,120,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,Zekrom,Dragon,Electric,Teravolt,None,None,100,150,120,120,100,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,Landorus-incarnate,Ground,Flying,Sand-force,Sheer-force,None,89,125,90,115,80,101
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,Kyurem,Dragon,Ice,Pressure,None,None,125,130,90,130,90,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,Keldeo-ordinary,Water,Fighting,Justified,None,None,91,72,90,129,90,108
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,Meloetta-aria,Normal,Psychic,Serene-grace,None,None,100,77,77,128,128,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,Genesect,Bug,Steel,Download,None,None,71,120,95,120,95,99
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,Chespin,Grass,None,Overgrow,Bulletproof,None,56,61,65,48,45,38
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,Quilladin,Grass,None,Overgrow,Bulletproof,None,61,78,95,56,58,57
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,Chesnaught,Grass,Fighting,Overgrow,Bulletproof,None,88,107,122,74,75,64
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,Fennekin,Fire,None,Blaze,Magician,None,40,45,40,62,60,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,Braixen,Fire,None,Blaze,Magician,None,59,59,58,90,70,73
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,Delphox,Fire,Psychic,Blaze,Magician,None,75,69,72,114,100,104
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,Froakie,Water,None,Torrent,Protean,None,41,56,40,62,44,71
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,Frogadier,Water,None,Torrent,Protean,None,54,63,52,83,56,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,Greninja,Water,Dark,Torrent,Protean,None,72,95,67,103,71,122
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,Bunnelby,Normal,None,Pickup,Cheek-pouch,Huge-power,38,36,38,32,36,57
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,Diggersby,Normal,Ground,Pickup,Cheek-pouch,Huge-power,85,56,77,50,77,78
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,Fletchling,Normal,Flying,Big-pecks,Gale-wings,None,45,50,43,40,38,62
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,Fletchinder,Fire,Flying,Flame-body,Gale-wings,None,62,73,55,56,52,84
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,Talonflame,Fire,Flying,Flame-body,Gale-wings,None,78,81,71,74,69,126
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,Scatterbug,Bug,None,Shield-dust,Compound-eyes,Friend-guard,38,35,40,27,25,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,Spewpa,Bug,None,Shed-skin,Friend-guard,None,45,22,60,27,30,29
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,Vivillon,Bug,Flying,Shield-dust,Compound-eyes,Friend-guard,80,52,50,90,50,89
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,Litleo,Fire,Normal,Rivalry,Unnerve,Moxie,62,50,58,73,54,72
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,Pyroar,Fire,Normal,Rivalry,Unnerve,Moxie,86,68,72,109,66,106
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,Flabebe,Fairy,None,Flower-veil,Symbiosis,None,44,38,39,61,79,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,Floette,Fairy,None,Flower-veil,Symbiosis,None,54,45,47,75,98,52
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,Florges,Fairy,None,Flower-veil,Symbiosis,None,78,65,68,112,154,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,Skiddo,Grass,None,Sap-sipper,Grass-pelt,None,66,65,48,62,57,52
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,Gogoat,Grass,None,Sap-sipper,Grass-pelt,None,123,100,62,97,81,68
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,Pancham,Fighting,None,Iron-fist,Mold-breaker,Scrappy,67,82,62,46,48,43
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,Pangoro,Fighting,Dark,Iron-fist,Mold-breaker,Scrappy,95,124,78,69,71,58
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,Furfrou,Normal,None,Fur-coat,None,None,75,80,60,65,90,102
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,Espurr,Psychic,None,Keen-eye,Infiltrator,Own-tempo,62,48,54,63,60,68
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,Meowstic-male,Psychic,None,Keen-eye,Infiltrator,Prankster,74,48,76,83,81,104
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,Honedge,Steel,Ghost,No-guard,None,None,45,80,100,35,37,28
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,Doublade,Steel,Ghost,No-guard,None,None,59,110,150,45,49,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,Aegislash-shield,Steel,Ghost,Stance-change,None,None,60,50,140,50,140,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,Spritzee,Fairy,None,Healer,Aroma-veil,None,78,52,60,63,65,23
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,Aromatisse,Fairy,None,Healer,Aroma-veil,None,101,72,72,99,89,29
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,Swirlix,Fairy,None,Sweet-veil,Unburden,None,62,48,66,59,57,49
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,Slurpuff,Fairy,None,Sweet-veil,Unburden,None,82,80,86,85,75,72
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,Inkay,Dark,Psychic,Contrary,Suction-cups,Infiltrator,53,54,53,37,46,45
